Symbol,Date,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,MACD_SIGNAL,MACD_DIFF,EMA_12,EMA_26,SMA_20,SMA_50,BB_UPPER,BB_MIDDLE,BB_LOWER,BB_WIDTH,ATR,ADX,CCI,MOMENTUM_10,ROC,OBV,VWAP,DAILY_RETURN,LOG_RETURN,Close_LAG_1,Close_LAG_2,Close_LAG_3,Close_LAG_5,Close_LAG_10,Volume_LAG_1,Volume_LAG_2,Volume_LAG_3,Volume_LAG_5,Volume_LAG_10,RSI_LAG_1,RSI_LAG_2,RSI_LAG_3,RSI_LAG_5,RSI_LAG_10,MACD_LAG_1,MACD_LAG_2,MACD_LAG_3,MACD_LAG_5,MACD_LAG_10,CLOSE_ROLLING_MEAN_5,CLOSE_ROLLING_STD_5,CLOSE_ROLLING_MEAN_10,CLOSE_ROLLING_STD_10,CLOSE_ROLLING_MEAN_20,CLOSE_ROLLING_STD_20,TARGET
NFLX,2018-03-14,32.154998779296875,32.154998779296875,32.38800048828125,31.770000457763672,31.81599998474121,104751000,66.6701110128196,1.7445680952100133,1.692585207689039,0.05198288752097424,31.155367063158323,29.41079896794831,29.922950077056885,26.41697998046875,33.80541593429937,29.922950077056885,26.040484219814402,7.764931714484966,1.121884235774892,38.86523967319986,86.43284009001296,3.016998291015625,9.311253668027971,1794899000.0,31.084149142873546,0.017949836874832092,0.017790640759832513,31.58799934387207,32.130001068115234,33.14400100708008,32.11600112915039,29.13800048828125,129172000.0,203692000.0,145002000.0,171322000.0,76535000.0,64.48726579373943,68.46748322284583,76.69041100614159,76.13484368599856,69.00398237319183,1.7823528590017972,1.8623856766265412,1.8822617784482496,1.763846095588324,1.3261351671321613,32.14340019226074,0.6137159788288357,31.59990005493164,1.1973627304427965,29.922950077056885,1.9916629611202592,HOLD
NFLX,2018-03-15,32.10900115966797,32.10900115966797,32.34000015258789,31.81399917602539,32.31700134277344,56429000,66.31400320863048,1.6914142041183062,1.6923510069748926,-0.0009368028565863717,31.302080001082885,29.61066579696458,30.1984001159668,26.657019996643065,33.875003870546315,30.1984001159668,26.52179636138728,7.353207509159034,1.0793211458311496,38.84116994333457,76.29418748057681,3.070001602172848,10.488284123989406,1738470000.0,31.22558069334646,-0.0014304966995838386,-0.0014315208367873759,32.154998779296875,31.58799934387207,32.130001068115234,31.700000762939453,29.03899955749512,104751000.0,129172000.0,203692000.0,113401000.0,119321000.0,66.6701110128196,64.48726579373943,68.46748322284583,72.28963802641015,67.9904309208705,1.7445680952100133,1.7823528590017972,1.8623856766265412,1.7770089287559294,1.3086557159944157,32.22520027160645,0.5651798796169678,31.906900215148926,0.7931357714526163,30.1984001159668,1.8860579306967915,HOLD
NFLX,2018-03-16,31.84499931335449,31.84499931335449,32.4109992980957,31.83699989318848,32.141998291015625,73337000,64.19464009474291,1.6094340657608406,1.6757676187320822,-0.06633355297124166,31.38560604912467,29.77617198336383,30.389300060272216,26.883819999694825,33.99081452990541,30.389300060272216,26.787785590639025,7.203028939266382,1.0432267357651548,38.86954636933873,66.67985954547784,1.7399997711181605,9.29026968120871,1665133000.0,31.372742878891046,-0.008222051037984124,-0.008256038525734324,32.10900115966797,32.154998779296875,31.58799934387207,33.14400100708008,30.104999542236328,56429000.0,104751000.0,129172000.0,145002000.0,133453000.0,66.31400320863048,66.6701110128196,64.48726579373943,76.69041100614159,72.64895342566278,1.6914142041183062,1.7445680952100133,1.7823528590017972,1.8822617784482496,1.3650845696864273,31.965399932861327,0.2452499145687058,32.08090019226074,0.48486022428812836,30.389300060272216,1.8475379402825496,HOLD
NFLX,2018-03-19,31.347999572753903,31.347999572753903,31.700000762939453,30.733999252319336,31.57999992370605,99252000,60.288325397688446,1.4872167807233367,1.6380574511303334,-0.15084067040699667,31.379820437375322,29.892603656651985,30.564100074768067,27.099519996643068,33.991187496868356,30.564100074768067,27.137012652667774,6.854174844200582,1.0480676875701547,37.284934820136876,31.201613136819766,-0.1520004272460973,7.95137590979031,1565881000.0,31.47571851828053,-0.015606837849488131,-0.015729906699731185,31.84499931335449,32.10900115966797,32.154998779296875,32.130001068115234,31.5,73337000.0,56429000.0,104751000.0,203692000.0,189861000.0,64.19464009474291,66.31400320863048,66.6701110128196,68.46748322284583,77.3039599536993,1.6094340657608406,1.6914142041183062,1.7445680952100133,1.8623856766265412,1.5050207785295626,31.808999633789064,0.34364752493225564,32.065700149536134,0.5069728028632577,30.564100074768067,1.7580587528891083,HOLD
NFLX,2018-03-20,31.75,31.75,31.950000762939453,31.280000686645508,31.326000213623047,59919000,62.28731680834094,1.4065825683435165,1.5917624745729702,-0.18517990622945368,31.436771139317578,30.03018857097406,30.75885009765625,27.314539985656737,33.98478321855608,30.75885009765625,27.53291697675642,6.45186624179966,1.0210628581932826,36.03984818228646,43.170899694432244,-0.7719993591308594,5.464210206865442,1625800000.0,31.576797098335298,0.012823798415369847,0.012742269777216694,31.347999572753903,31.84499931335449,32.10900115966797,31.58799934387207,32.52199935913086,99252000.0,73337000.0,56429000.0,129172000.0,185258000.0,60.288325397688446,64.19464009474291,66.31400320863048,64.48726579373943,79.99077389893046,1.4872167807233367,1.6094340657608406,1.6914142041183062,1.7823528590017972,1.6790331898498145,31.84139976501465,0.3247173662182756,31.98850021362305,0.4881998816830115,30.75885009765625,1.6548687736588625,HOLD
NFLX,2018-03-21,31.64800071716309,31.64800071716309,31.940000534057617,31.451000213623047,31.63500022888184,52639000,61.44220377762332,1.319241489718852,1.5372582776021466,-0.2180167878832946,31.469267997447655,30.150026507728803,30.936050128936767,27.52340000152588,33.94096562692129,30.936050128936767,27.931134630952243,6.009830995969047,0.9830583912105174,34.8836963042825,39.69352121755214,-0.46800041198730113,0.46984354654949045,1573161000.0,31.760198114032907,-0.0032125758373829916,-0.0032177472377859923,31.75,31.347999572753903,31.84499931335449,32.154998779296875,32.11600112915039,59919000.0,99252000.0,73337000.0,104751000.0,171322000.0,62.28731680834094,60.288325397688446,64.19464009474291,66.6701110128196,76.13484368599856,1.4065825683435165,1.4872167807233367,1.6094340657608406,1.7445680952100133,1.763846095588324,31.74000015258789,0.2781253829860532,31.941700172424316,0.4969722891162375,30.936050128936767,1.5414891253886498,SELL
NFLX,2018-03-22,30.670000076293945,30.670000076293945,31.41200065612793,30.56599998474121,31.30699920654297,80633000,53.89188551852398,1.1577606335222903,1.4613587487861754,-0.30359811526388514,31.346303701885546,30.188543068363256,31.078850173950194,27.71818000793457,33.726994020910084,31.078850173950194,28.430706326990308,5.296287693919776,0.9901257012970432,32.65389241777088,-7.798455294281171,-1.0300006866455078,-5.694604634806832,1492528000.0,31.897658548606636,-0.03090244624327132,-0.03138999748717884,31.64800071716309,31.75,31.347999572753903,32.10900115966797,31.700000762939453,52639000.0,59919000.0,99252000.0,56429000.0,113401000.0,61.44220377762332,62.28731680834094,60.288325397688446,66.31400320863048,72.28963802641015,1.319241489718852,1.4065825683435165,1.4872167807233367,1.6914142041183062,1.7770089287559294,31.452199935913086,0.4753968108583525,31.838700103759766,0.6390570739464102,31.078850173950194,1.3584691300941727,HOLD
NFLX,2018-03-23,30.0939998626709,30.0939998626709,30.937000274658203,30.035999298095703,30.74099922180176,95299000,49.99520320500947,0.972101704834003,1.363507339995741,-0.3914056351617379,31.1536415727756,30.1815398679416,31.153900146484375,27.895019989013672,33.592799910721766,31.153900146484375,28.715000382246988,4.877799528474778,0.9837596495302902,30.652889166011086,-48.72165184809203,-3.0500011444091797,-6.295930985767104,1397229000.0,31.91458804055556,-0.018780574248131843,-0.018959168840387782,30.670000076293945,31.64800071716309,31.75,31.84499931335449,33.14400100708008,80633000.0,52639000.0,59919000.0,73337000.0,145002000.0,53.89188551852398,61.44220377762332,62.28731680834094,64.19464009474291,76.69041100614159,1.1577606335222903,1.319241489718852,1.4065825683435165,1.6094340657608406,1.8822617784482496,31.102000045776368,0.7037799343322901,31.533699989318848,0.6737509660933494,31.153900146484375,1.2511291805065727,BUY
NFLX,2018-03-26,32.03499984741211,32.03499984741211,32.10300064086914,30.200000762939453,30.93600082397461,119883000,60.38901473629128,0.9704019537346795,1.2848862627435287,-0.31448430900884916,31.28923515348891,30.31883319975423,31.284850120544434,28.101239967346192,33.61526825566782,31.284850120544434,28.954431985421046,4.660836270246776,1.0569911587208582,29.324478859690952,15.25806369646257,-0.095001220703125,1.056779420851953,1517112000.0,31.83591946802685,0.06449790634673525,0.06250323855447494,30.0939998626709,30.670000076293945,31.64800071716309,31.347999572753903,32.130001068115234,95299000.0,80633000.0,52639000.0,99252000.0,203692000.0,49.99520320500947,53.89188551852398,61.44220377762332,60.288325397688446,68.46748322284583,0.972101704834003,1.1577606335222903,1.319241489718852,1.4872167807233367,1.8623856766265412,31.239400100708007,0.8210974014966381,31.524199867248534,0.665021914990825,31.284850120544434,1.1954792789716258,SELL
NFLX,2018-03-27,30.069000244140625,30.069000244140625,32.290000915527344,29.700000762939453,32.249000549316406,120686000,49.227701289489225,0.8011796510029043,1.1881449403954039,-0.3869652893924995,31.101506705896867,30.300327054893962,31.335250091552734,28.26015998840332,33.50947296463195,31.335250091552734,29.16102721847352,4.348445746158426,1.1664918011399321,27.54169961561014,-48.367448836586036,-1.5189990997314453,-9.277699340772362,1396426000.0,31.723334892762594,-0.06137036405918084,-0.06333430149763782,32.03499984741211,30.0939998626709,30.670000076293945,31.75,31.58799934387207,119883000.0,95299000.0,80633000.0,59919000.0,129172000.0,60.38901473629128,49.99520320500947,53.89188551852398,62.28731680834094,64.48726579373943,0.9704019537346795,0.972101704834003,1.1577606335222903,1.4065825683435165,1.7823528590017972,30.903200149536133,0.900107674424875,31.37229995727539,0.8071270772960402,31.335250091552734,1.1153528001938309,SELL
